"s_songid","s_albumid","s_songname","s_genre","duration","s_times_played"
35153,6052,"songName35153","Jazz","05:00:00",0
35154,8199,"songName35154","Jazz","05:00:00",0
35155,9409,"songName35155","Jazz","06:00:00",0
35156,7148,"songName35156","Jazz","05:00:00",0
35157,1899,"songName35157","Jazz","05:00:00",0
35158,2798,"songName35158","Jazz","05:00:00",0
35159,2952,"songName35159","Jazz","06:00:00",0
35160,4962,"songName35160","Jazz","07:00:00",0
35161,9735,"songName35161","Jazz","07:00:00",0
35162,4926,"songName35162","Jazz","05:00:00",0
35163,3061,"songName35163","Jazz","05:00:00",0
35164,9776,"songName35164","Jazz","06:00:00",0
35165,7924,"songName35165","Jazz","06:00:00",0
35166,7935,"songName35166","Jazz","07:00:00",0
35167,7885,"songName35167","Jazz","07:00:00",0
35168,6012,"songName35168","Jazz","07:00:00",0
35169,2121,"songName35169","Jazz","05:00:00",0
35170,7301,"songName35170","Jazz","07:00:00",0
35171,7633,"songName35171","Jazz","06:00:00",0
35172,5190,"songName35172","Jazz","05:00:00",0
35173,2663,"songName35173","Jazz","06:00:00",0
35174,9321,"songName35174","Jazz","07:00:00",0
35175,9730,"songName35175","Jazz","05:00:00",0
35176,1706,"songName35176","Jazz","05:00:00",0
35177,7787,"songName35177","Jazz","05:00:00",0
35178,5349,"songName35178","Jazz","06:00:00",0
35179,5072,"songName35179","Jazz","07:00:00",0
35180,5032,"songName35180","Jazz","07:00:00",0
35181,354,"songName35181","Jazz","06:00:00",0
35182,3865,"songName35182","Jazz","05:00:00",0
35183,5965,"songName35183","Jazz","07:00:00",0
35184,716,"songName35184","Jazz","05:00:00",0
35185,4959,"songName35185","Jazz","05:00:00",0
35186,4311,"songName35186","Jazz","07:00:00",0
35187,6634,"songName35187","Jazz","06:00:00",0
35188,4457,"songName35188","Jazz","07:00:00",0
35189,3384,"songName35189","Jazz","06:00:00",0
35190,5970,"songName35190","Jazz","06:00:00",0
35191,8969,"songName35191","Jazz","06:00:00",0
35192,5050,"songName35192","Jazz","07:00:00",0
35193,8023,"songName35193","Jazz","06:00:00",0
35194,7107,"songName35194","Jazz","06:00:00",0
35195,3473,"songName35195","Jazz","07:00:00",0
35196,5280,"songName35196","Jazz","05:00:00",0
35197,3720,"songName35197","Jazz","07:00:00",0
35198,3446,"songName35198","Jazz","06:00:00",0
35199,169,"songName35199","Jazz","05:00:00",0
35200,5269,"songName35200","Jazz","06:00:00",0
35201,2492,"songName35201","Jazz","06:00:00",0
35202,75,"songName35202","Jazz","05:00:00",0
35203,1931,"songName35203","Jazz","06:00:00",0
35204,1,"songName35204","Jazz","05:00:00",0
35205,7194,"songName35205","Jazz","06:00:00",0
35206,6282,"songName35206","Jazz","05:00:00",0
35207,4762,"songName35207","Jazz","06:00:00",0
35208,3043,"songName35208","Jazz","05:00:00",0
35209,566,"songName35209","Jazz","05:00:00",0
35210,7021,"songName35210","Jazz","07:00:00",0
35211,3307,"songName35211","Jazz","07:00:00",0
35212,4748,"songName35212","Jazz","06:00:00",0
35213,9672,"songName35213","Jazz","06:00:00",0
35214,857,"songName35214","Jazz","06:00:00",0
35215,1343,"songName35215","Jazz","07:00:00",0
35216,2080,"songName35216","Jazz","05:00:00",0
35217,6335,"songName35217","Jazz","05:00:00",0
35218,9698,"songName35218","Jazz","07:00:00",0
35219,1723,"songName35219","Jazz","05:00:00",0
35220,3341,"songName35220","Jazz","07:00:00",0
35221,1771,"songName35221","Jazz","05:00:00",0
35222,6950,"songName35222","Jazz","07:00:00",0
35223,20,"songName35223","Jazz","07:00:00",0
35224,6421,"songName35224","Jazz","06:00:00",0
35225,5167,"songName35225","Jazz","06:00:00",0
35226,781,"songName35226","Jazz","05:00:00",0
35227,7877,"songName35227","Jazz","07:00:00",0
35228,8638,"songName35228","Jazz","06:00:00",0
35229,9211,"songName35229","Jazz","06:00:00",0
35230,5582,"songName35230","Jazz","05:00:00",0
35231,482,"songName35231","Jazz","05:00:00",0
35232,1343,"songName35232","Jazz","05:00:00",0
35233,5338,"songName35233","Jazz","07:00:00",0
35234,7277,"songName35234","Jazz","07:00:00",0
35235,9781,"songName35235","Jazz","06:00:00",0
35236,6769,"songName35236","Jazz","06:00:00",0
35237,5058,"songName35237","Jazz","05:00:00",0
35238,5700,"songName35238","Jazz","07:00:00",0
35239,7939,"songName35239","Jazz","05:00:00",0
35240,9196,"songName35240","Jazz","06:00:00",0
35241,7851,"songName35241","Jazz","05:00:00",0
35242,1680,"songName35242","Jazz","06:00:00",0
35243,3635,"songName35243","Jazz","05:00:00",0
35244,5645,"songName35244","Jazz","07:00:00",0
35245,8238,"songName35245","Jazz","07:00:00",0
35246,6320,"songName35246","Jazz","06:00:00",0
35247,4969,"songName35247","Jazz","05:00:00",0
35248,2111,"songName35248","Jazz","06:00:00",0
35249,5966,"songName35249","Jazz","05:00:00",0
35250,1900,"songName35250","Jazz","05:00:00",0
35251,7744,"songName35251","Jazz","06:00:00",0
35252,9623,"songName35252","Jazz","05:00:00",0
35253,7053,"songName35253","Jazz","05:00:00",0
35254,8052,"songName35254","Jazz","05:00:00",0
35255,9691,"songName35255","Jazz","05:00:00",0
35256,609,"songName35256","Jazz","05:00:00",0
35257,7970,"songName35257","Jazz","07:00:00",0
35258,6612,"songName35258","Jazz","05:00:00",0
35259,5905,"songName35259","Jazz","07:00:00",0
35260,4463,"songName35260","Jazz","06:00:00",0
35261,3191,"songName35261","Jazz","06:00:00",0
35262,3352,"songName35262","Jazz","06:00:00",0
35263,5155,"songName35263","Jazz","05:00:00",0
35264,7292,"songName35264","Jazz","05:00:00",0
35265,9701,"songName35265","Jazz","05:00:00",0
35266,7673,"songName35266","Jazz","07:00:00",0
35267,155,"songName35267","Jazz","06:00:00",0
35268,8329,"songName35268","Jazz","05:00:00",0
35269,238,"songName35269","Jazz","07:00:00",0
35270,5786,"songName35270","Jazz","07:00:00",0
35271,3686,"songName35271","Jazz","06:00:00",0
35272,6097,"songName35272","Jazz","06:00:00",0
35273,2609,"songName35273","Jazz","05:00:00",0
35274,1536,"songName35274","Jazz","07:00:00",0
35275,8608,"songName35275","Jazz","07:00:00",0
35276,9612,"songName35276","Jazz","06:00:00",0
35277,6021,"songName35277","Jazz","07:00:00",0
35278,5400,"songName35278","Jazz","06:00:00",0
35279,5016,"songName35279","Jazz","07:00:00",0
35280,2184,"songName35280","Jazz","07:00:00",0
35281,6267,"songName35281","Jazz","06:00:00",0
35282,572,"songName35282","Jazz","06:00:00",0
35283,1253,"songName35283","Jazz","07:00:00",0
35284,5934,"songName35284","Jazz","05:00:00",0
35285,2092,"songName35285","Jazz","07:00:00",0
35286,9750,"songName35286","Jazz","05:00:00",0
35287,7186,"songName35287","Jazz","06:00:00",0
35288,633,"songName35288","Jazz","05:00:00",0
35289,9385,"songName35289","Jazz","07:00:00",0
35290,3310,"songName35290","Jazz","05:00:00",0
35291,4310,"songName35291","Jazz","05:00:00",0
35292,7404,"songName35292","Jazz","07:00:00",0
35293,569,"songName35293","Jazz","07:00:00",0
35294,3184,"songName35294","Jazz","06:00:00",0
35295,7059,"songName35295","Jazz","06:00:00",0
35296,2068,"songName35296","Jazz","06:00:00",0
35297,5487,"songName35297","Jazz","07:00:00",0
35298,3151,"songName35298","Jazz","06:00:00",0
35299,2390,"songName35299","Jazz","07:00:00",0
35300,3003,"songName35300","Jazz","07:00:00",0
35301,7342,"songName35301","Jazz","07:00:00",0
35302,989,"songName35302","Jazz","07:00:00",0
35303,9840,"songName35303","Jazz","06:00:00",0
35304,3634,"songName35304","Jazz","05:00:00",0
35305,4115,"songName35305","Jazz","06:00:00",0
35306,4833,"songName35306","Jazz","07:00:00",0
35307,4527,"songName35307","Jazz","06:00:00",0
35308,3366,"songName35308","Jazz","06:00:00",0
35309,3415,"songName35309","Jazz","06:00:00",0
35310,1264,"songName35310","Jazz","06:00:00",0
35311,9183,"songName35311","Jazz","05:00:00",0
35312,5145,"songName35312","Jazz","05:00:00",0
35313,8576,"songName35313","Jazz","05:00:00",0
35314,6838,"songName35314","Jazz","06:00:00",0
35315,262,"songName35315","Jazz","05:00:00",0
35316,3245,"songName35316","Jazz","07:00:00",0
35317,2676,"songName35317","Jazz","07:00:00",0
35318,978,"songName35318","Jazz","06:00:00",0
35319,8130,"songName35319","Jazz","06:00:00",0
35320,5692,"songName35320","Jazz","06:00:00",0
35321,811,"songName35321","Jazz","07:00:00",0
35322,7462,"songName35322","Jazz","06:00:00",0
35323,1714,"songName35323","Jazz","07:00:00",0
35324,1204,"songName35324","Jazz","06:00:00",0
35325,53,"songName35325","Jazz","07:00:00",0
35326,3127,"songName35326","Jazz","07:00:00",0
35327,7148,"songName35327","Jazz","07:00:00",0
35328,808,"songName35328","Jazz","07:00:00",0
35329,6693,"songName35329","Jazz","05:00:00",0
35330,13,"songName35330","Jazz","07:00:00",0
35331,7546,"songName35331","Jazz","06:00:00",0
35332,2706,"songName35332","Jazz","06:00:00",0
35333,4633,"songName35333","Jazz","06:00:00",0
35334,6220,"songName35334","Jazz","06:00:00",0
35335,6176,"songName35335","Jazz","05:00:00",0
35336,4466,"songName35336","Jazz","07:00:00",0
35337,7176,"songName35337","Jazz","06:00:00",0
35338,5835,"songName35338","Jazz","07:00:00",0
35339,5098,"songName35339","Jazz","05:00:00",0
35340,6013,"songName35340","Jazz","05:00:00",0
35341,2556,"songName35341","Jazz","06:00:00",0
35342,8005,"songName35342","Jazz","06:00:00",0
35343,3339,"songName35343","Jazz","06:00:00",0
35344,451,"songName35344","Jazz","05:00:00",0
35345,87,"songName35345","Jazz","06:00:00",0
35346,4232,"songName35346","Jazz","05:00:00",0
35347,7357,"songName35347","Jazz","07:00:00",0
35348,6725,"songName35348","Jazz","06:00:00",0
35349,7542,"songName35349","Jazz","06:00:00",0
35350,1373,"songName35350","Jazz","06:00:00",0
35351,2963,"songName35351","Jazz","07:00:00",0
35352,1567,"songName35352","Jazz","06:00:00",0
35353,5260,"songName35353","Jazz","06:00:00",0
35354,1179,"songName35354","Jazz","05:00:00",0
35355,1625,"songName35355","Jazz","07:00:00",0
35356,6568,"songName35356","Jazz","05:00:00",0
35357,47,"songName35357","Jazz","07:00:00",0
35358,7184,"songName35358","Jazz","05:00:00",0
35359,1584,"songName35359","Jazz","07:00:00",0
35360,8801,"songName35360","Jazz","05:00:00",0
35361,4627,"songName35361","Jazz","07:00:00",0
35362,4396,"songName35362","Jazz","05:00:00",0
35363,3962,"songName35363","Jazz","07:00:00",0
35364,3575,"songName35364","Jazz","07:00:00",0
35365,2104,"songName35365","Jazz","05:00:00",0
35366,492,"songName35366","Jazz","05:00:00",0
35367,4579,"songName35367","Jazz","07:00:00",0
35368,9293,"songName35368","Jazz","05:00:00",0
35369,8631,"songName35369","Jazz","07:00:00",0
35370,4605,"songName35370","Jazz","07:00:00",0
35371,432,"songName35371","Jazz","05:00:00",0
35372,8124,"songName35372","Jazz","06:00:00",0
35373,6394,"songName35373","Jazz","06:00:00",0
35374,7871,"songName35374","Jazz","07:00:00",0
35375,1056,"songName35375","Jazz","06:00:00",0
35376,4555,"songName35376","Jazz","05:00:00",0
35377,4113,"songName35377","Jazz","05:00:00",0
35378,2639,"songName35378","Jazz","06:00:00",0
35379,5380,"songName35379","Jazz","05:00:00",0
35380,5423,"songName35380","Jazz","05:00:00",0
35381,9936,"songName35381","Jazz","06:00:00",0
35382,9214,"songName35382","Jazz","07:00:00",0
35383,2649,"songName35383","Jazz","07:00:00",0
35384,5157,"songName35384","Jazz","05:00:00",0
35385,6895,"songName35385","Jazz","05:00:00",0
35386,6151,"songName35386","Jazz","05:00:00",0
35387,2799,"songName35387","Jazz","06:00:00",0
35388,6158,"songName35388","Jazz","07:00:00",0
35389,1549,"songName35389","Jazz","05:00:00",0
35390,6135,"songName35390","Jazz","06:00:00",0
35391,9980,"songName35391","Jazz","06:00:00",0
35392,4387,"songName35392","Jazz","07:00:00",0
35393,9207,"songName35393","Jazz","07:00:00",0
35394,1722,"songName35394","Jazz","07:00:00",0
35395,8097,"songName35395","Jazz","07:00:00",0
35396,8930,"songName35396","Jazz","07:00:00",0
35397,1577,"songName35397","Jazz","06:00:00",0
35398,9262,"songName35398","Jazz","07:00:00",0
35399,6207,"songName35399","Jazz","06:00:00",0
35400,4582,"songName35400","Jazz","07:00:00",0
35401,5812,"songName35401","Jazz","05:00:00",0
35402,5634,"songName35402","Jazz","07:00:00",0
35403,862,"songName35403","Jazz","05:00:00",0
35404,2074,"songName35404","Jazz","06:00:00",0
35405,4432,"songName35405","Jazz","06:00:00",0
35406,1555,"songName35406","Jazz","06:00:00",0
35407,3045,"songName35407","Jazz","07:00:00",0
35408,2208,"songName35408","Jazz","05:00:00",0
35409,7925,"songName35409","Jazz","05:00:00",0
35410,613,"songName35410","Jazz","05:00:00",0
35411,3625,"songName35411","Jazz","06:00:00",0
35412,2076,"songName35412","Jazz","06:00:00",0
35413,203,"songName35413","Jazz","05:00:00",0
35414,3458,"songName35414","Jazz","07:00:00",0
35415,9361,"songName35415","Jazz","06:00:00",0
35416,5520,"songName35416","Jazz","07:00:00",0
35417,7068,"songName35417","Jazz","06:00:00",0
35418,9801,"songName35418","Jazz","06:00:00",0
35419,5998,"songName35419","Jazz","06:00:00",0
35420,4871,"songName35420","Jazz","06:00:00",0
35421,8914,"songName35421","Jazz","06:00:00",0
35422,157,"songName35422","Jazz","05:00:00",0
35423,4562,"songName35423","Jazz","05:00:00",0
35424,7505,"songName35424","Jazz","06:00:00",0
35425,451,"songName35425","Jazz","06:00:00",0
35426,4024,"songName35426","Jazz","05:00:00",0
35427,9680,"songName35427","Jazz","05:00:00",0
35428,7181,"songName35428","Jazz","07:00:00",0
35429,8841,"songName35429","Jazz","06:00:00",0
35430,8039,"songName35430","Jazz","06:00:00",0
35431,7248,"songName35431","Jazz","07:00:00",0
35432,3174,"songName35432","Jazz","05:00:00",0
35433,3657,"songName35433","Jazz","07:00:00",0
35434,7653,"songName35434","Jazz","05:00:00",0
35435,2885,"songName35435","Jazz","06:00:00",0
35436,9408,"songName35436","Jazz","07:00:00",0
35437,536,"songName35437","Jazz","06:00:00",0
35438,2713,"songName35438","Jazz","06:00:00",0
35439,891,"songName35439","Jazz","05:00:00",0
35440,3399,"songName35440","Jazz","06:00:00",0
35441,4138,"songName35441","Jazz","07:00:00",0
35442,5079,"songName35442","Jazz","07:00:00",0
35443,9104,"songName35443","Jazz","07:00:00",0
35444,511,"songName35444","Jazz","05:00:00",0
35445,8180,"songName35445","Jazz","06:00:00",0
35446,9121,"songName35446","Jazz","06:00:00",0
35447,6668,"songName35447","Jazz","05:00:00",0
35448,1455,"songName35448","Jazz","07:00:00",0
35449,12,"songName35449","Jazz","06:00:00",0
35450,8990,"songName35450","Jazz","07:00:00",0
35451,2296,"songName35451","Jazz","05:00:00",0
35452,112,"songName35452","Jazz","05:00:00",0
35453,323,"songName35453","Jazz","05:00:00",0
35454,3679,"songName35454","Jazz","07:00:00",0
35455,9122,"songName35455","Jazz","05:00:00",0
35456,3351,"songName35456","Jazz","07:00:00",0
35457,8218,"songName35457","Jazz","05:00:00",0
35458,2938,"songName35458","Jazz","07:00:00",0
35459,5400,"songName35459","Jazz","07:00:00",0
35460,7664,"songName35460","Jazz","07:00:00",0
35461,1266,"songName35461","Jazz","06:00:00",0
35462,6167,"songName35462","Jazz","06:00:00",0
35463,1504,"songName35463","Jazz","05:00:00",0
35464,9322,"songName35464","Jazz","07:00:00",0
35465,5715,"songName35465","Jazz","06:00:00",0
35466,1989,"songName35466","Jazz","05:00:00",0
35467,7662,"songName35467","Jazz","06:00:00",0
35468,2683,"songName35468","Jazz","06:00:00",0
35469,201,"songName35469","Jazz","06:00:00",0
35470,1958,"songName35470","Jazz","05:00:00",0
35471,7926,"songName35471","Jazz","05:00:00",0
35472,7034,"songName35472","Jazz","05:00:00",0
35473,7040,"songName35473","Jazz","06:00:00",0
35474,9581,"songName35474","Jazz","06:00:00",0
35475,6512,"songName35475","Jazz","05:00:00",0
35476,9881,"songName35476","Jazz","06:00:00",0
35477,9017,"songName35477","Jazz","05:00:00",0
35478,4281,"songName35478","Jazz","05:00:00",0
35479,3868,"songName35479","Jazz","07:00:00",0
35480,3972,"songName35480","Jazz","05:00:00",0
35481,4139,"songName35481","Jazz","05:00:00",0
35482,4325,"songName35482","Jazz","07:00:00",0
35483,4894,"songName35483","Jazz","06:00:00",0
35484,6855,"songName35484","Jazz","06:00:00",0
35485,6002,"songName35485","Jazz","06:00:00",0
35486,3734,"songName35486","Jazz","06:00:00",0
35487,8499,"songName35487","Jazz","05:00:00",0
35488,8129,"songName35488","Jazz","05:00:00",0
35489,3042,"songName35489","Jazz","05:00:00",0
35490,8458,"songName35490","Jazz","05:00:00",0
35491,3558,"songName35491","Jazz","05:00:00",0
35492,1824,"songName35492","Jazz","05:00:00",0
35493,6544,"songName35493","Jazz","07:00:00",0
35494,8594,"songName35494","Jazz","06:00:00",0
35495,5208,"songName35495","Jazz","05:00:00",0
35496,2145,"songName35496","Jazz","07:00:00",0
35497,8110,"songName35497","Jazz","06:00:00",0
35498,4072,"songName35498","Jazz","07:00:00",0
35499,5458,"songName35499","Jazz","05:00:00",0
35500,8315,"songName35500","Jazz","05:00:00",0
35501,6179,"songName35501","Jazz","05:00:00",0
35502,7567,"songName35502","Jazz","06:00:00",0
35503,3689,"songName35503","Jazz","06:00:00",0
35504,665,"songName35504","Jazz","07:00:00",0
35505,6628,"songName35505","Jazz","06:00:00",0
35506,6020,"songName35506","Jazz","05:00:00",0
35507,3096,"songName35507","Jazz","05:00:00",0
35508,8314,"songName35508","Jazz","05:00:00",0
35509,3644,"songName35509","Jazz","07:00:00",0
35510,6926,"songName35510","Jazz","05:00:00",0
35511,2854,"songName35511","Jazz","05:00:00",0
35512,6963,"songName35512","Jazz","06:00:00",0
35513,9138,"songName35513","Jazz","06:00:00",0
35514,4429,"songName35514","Jazz","06:00:00",0
35515,5081,"songName35515","Jazz","05:00:00",0
35516,2505,"songName35516","Jazz","05:00:00",0
35517,9003,"songName35517","Jazz","05:00:00",0
35518,2526,"songName35518","Jazz","06:00:00",0
35519,9145,"songName35519","Jazz","07:00:00",0
35520,3292,"songName35520","Jazz","05:00:00",0
35521,5445,"songName35521","Jazz","07:00:00",0
35522,4855,"songName35522","Jazz","07:00:00",0
35523,5951,"songName35523","Jazz","05:00:00",0
35524,3063,"songName35524","Jazz","06:00:00",0
35525,1077,"songName35525","Jazz","06:00:00",0
35526,6646,"songName35526","Jazz","07:00:00",0
35527,8727,"songName35527","Jazz","06:00:00",0
35528,2577,"songName35528","Jazz","06:00:00",0
35529,457,"songName35529","Jazz","07:00:00",0
35530,3284,"songName35530","Jazz","06:00:00",0
35531,9904,"songName35531","Jazz","05:00:00",0
35532,1112,"songName35532","Jazz","07:00:00",0
35533,8957,"songName35533","Jazz","06:00:00",0
35534,3446,"songName35534","Jazz","06:00:00",0
35535,6956,"songName35535","Jazz","05:00:00",0
35536,4117,"songName35536","Jazz","05:00:00",0
35537,1541,"songName35537","Jazz","06:00:00",0
35538,8518,"songName35538","Jazz","05:00:00",0
35539,3304,"songName35539","Jazz","07:00:00",0
35540,5601,"songName35540","Jazz","06:00:00",0
35541,8818,"songName35541","Jazz","05:00:00",0
35542,9715,"songName35542","Jazz","06:00:00",0
35543,5268,"songName35543","Jazz","05:00:00",0
35544,6504,"songName35544","Jazz","06:00:00",0
35545,1405,"songName35545","Jazz","07:00:00",0
35546,5833,"songName35546","Jazz","07:00:00",0
35547,4710,"songName35547","Jazz","07:00:00",0
35548,1464,"songName35548","Jazz","07:00:00",0
35549,8240,"songName35549","Jazz","06:00:00",0
35550,2083,"songName35550","Jazz","06:00:00",0
35551,4320,"songName35551","Jazz","07:00:00",0
35552,2253,"songName35552","Jazz","05:00:00",0
35553,7080,"songName35553","Jazz","06:00:00",0
35554,1872,"songName35554","Jazz","06:00:00",0
35555,1820,"songName35555","Jazz","05:00:00",0
35556,1651,"songName35556","Jazz","07:00:00",0
35557,5702,"songName35557","Jazz","07:00:00",0
35558,3821,"songName35558","Jazz","07:00:00",0
35559,7070,"songName35559","Jazz","07:00:00",0
35560,4600,"songName35560","Jazz","07:00:00",0
35561,7352,"songName35561","Jazz","05:00:00",0
35562,5815,"songName35562","Jazz","05:00:00",0
35563,5206,"songName35563","Jazz","07:00:00",0
35564,1235,"songName35564","Jazz","06:00:00",0
35565,367,"songName35565","Jazz","06:00:00",0
35566,251,"songName35566","Jazz","06:00:00",0
35567,3539,"songName35567","Jazz","07:00:00",0
35568,6053,"songName35568","Jazz","05:00:00",0
35569,5383,"songName35569","Jazz","07:00:00",0
35570,5839,"songName35570","Jazz","07:00:00",0
35571,7157,"songName35571","Jazz","07:00:00",0
35572,4375,"songName35572","Jazz","06:00:00",0
35573,1482,"songName35573","Jazz","07:00:00",0
35574,7297,"songName35574","Jazz","06:00:00",0
35575,3590,"songName35575","Jazz","05:00:00",0
35576,6936,"songName35576","Jazz","07:00:00",0
35577,7466,"songName35577","Jazz","06:00:00",0
35578,3668,"songName35578","Jazz","06:00:00",0
35579,9880,"songName35579","Jazz","06:00:00",0
35580,1208,"songName35580","Jazz","06:00:00",0
35581,8229,"songName35581","Jazz","07:00:00",0
35582,3535,"songName35582","Jazz","07:00:00",0
35583,2453,"songName35583","Jazz","05:00:00",0
35584,7024,"songName35584","Jazz","06:00:00",0
35585,9276,"songName35585","Jazz","05:00:00",0
35586,6023,"songName35586","Jazz","07:00:00",0
35587,9979,"songName35587","Jazz","07:00:00",0
35588,5462,"songName35588","Jazz","06:00:00",0
35589,8601,"songName35589","Jazz","07:00:00",0
35590,4832,"songName35590","Jazz","06:00:00",0
35591,8388,"songName35591","Jazz","06:00:00",0
35592,9858,"songName35592","Jazz","06:00:00",0
35593,2923,"songName35593","Jazz","07:00:00",0
35594,4181,"songName35594","Jazz","06:00:00",0
35595,4731,"songName35595","Jazz","05:00:00",0
35596,3013,"songName35596","Jazz","06:00:00",0
35597,572,"songName35597","Jazz","07:00:00",0
35598,9132,"songName35598","Jazz","06:00:00",0
35599,769,"songName35599","Jazz","06:00:00",0
35600,6509,"songName35600","Jazz","05:00:00",0
35601,856,"songName35601","Jazz","07:00:00",0
35602,5324,"songName35602","Jazz","05:00:00",0
35603,5091,"songName35603","Jazz","05:00:00",0
35604,2730,"songName35604","Jazz","05:00:00",0
35605,1613,"songName35605","Jazz","07:00:00",0
35606,1628,"songName35606","Jazz","06:00:00",0
35607,9409,"songName35607","Jazz","06:00:00",0
35608,3830,"songName35608","Jazz","05:00:00",0
35609,1136,"songName35609","Jazz","05:00:00",0
35610,1054,"songName35610","Jazz","07:00:00",0
35611,1601,"songName35611","Jazz","05:00:00",0
35612,7346,"songName35612","Jazz","06:00:00",0
35613,1176,"songName35613","Jazz","05:00:00",0
35614,3235,"songName35614","Jazz","05:00:00",0
35615,702,"songName35615","Jazz","05:00:00",0
35616,9097,"songName35616","Jazz","05:00:00",0
35617,4900,"songName35617","Jazz","07:00:00",0
35618,4823,"songName35618","Jazz","07:00:00",0
35619,3298,"songName35619","Jazz","05:00:00",0
35620,6448,"songName35620","Jazz","07:00:00",0
35621,7626,"songName35621","Jazz","06:00:00",0
35622,6349,"songName35622","Jazz","07:00:00",0
35623,7964,"songName35623","Jazz","06:00:00",0
35624,9464,"songName35624","Jazz","06:00:00",0
35625,9032,"songName35625","Jazz","05:00:00",0
35626,29,"songName35626","Jazz","05:00:00",0
35627,3325,"songName35627","Jazz","05:00:00",0
35628,9985,"songName35628","Jazz","05:00:00",0
35629,1655,"songName35629","Jazz","07:00:00",0
35630,9608,"songName35630","Jazz","07:00:00",0
35631,3729,"songName35631","Jazz","06:00:00",0
35632,1450,"songName35632","Jazz","07:00:00",0
35633,7366,"songName35633","Jazz","05:00:00",0
35634,5891,"songName35634","Jazz","06:00:00",0
35635,4976,"songName35635","Jazz","05:00:00",0
35636,4078,"songName35636","Jazz","07:00:00",0
35637,1543,"songName35637","Jazz","05:00:00",0
35638,5141,"songName35638","Jazz","07:00:00",0
35639,970,"songName35639","Jazz","07:00:00",0
35640,7756,"songName35640","Jazz","07:00:00",0
35641,4051,"songName35641","Jazz","06:00:00",0
35642,9375,"songName35642","Jazz","05:00:00",0
35643,4077,"songName35643","Jazz","05:00:00",0
35644,2560,"songName35644","Jazz","07:00:00",0
35645,1027,"songName35645","Jazz","07:00:00",0
35646,809,"songName35646","Jazz","07:00:00",0
35647,9363,"songName35647","Jazz","06:00:00",0
35648,8005,"songName35648","Jazz","07:00:00",0
35649,6869,"songName35649","Jazz","06:00:00",0
35650,1077,"songName35650","Jazz","05:00:00",0
35651,5074,"songName35651","Jazz","05:00:00",0
35652,1123,"songName35652","Jazz","07:00:00",0
35653,237,"songName35653","Jazz","07:00:00",0
35654,6519,"songName35654","Jazz","05:00:00",0
35655,7614,"songName35655","Jazz","05:00:00",0
35656,2573,"songName35656","Jazz","07:00:00",0
35657,2387,"songName35657","Jazz","05:00:00",0
35658,289,"songName35658","Jazz","07:00:00",0
35659,3165,"songName35659","Jazz","06:00:00",0
35660,6691,"songName35660","Jazz","07:00:00",0
35661,6477,"songName35661","Jazz","06:00:00",0
35662,7744,"songName35662","Jazz","06:00:00",0
35663,7203,"songName35663","Jazz","07:00:00",0
35664,4067,"songName35664","Jazz","05:00:00",0
35665,8804,"songName35665","Jazz","07:00:00",0
35666,3591,"songName35666","Jazz","06:00:00",0
35667,3284,"songName35667","Jazz","06:00:00",0
35668,343,"songName35668","Jazz","05:00:00",0
35669,8628,"songName35669","Jazz","07:00:00",0
35670,1583,"songName35670","Jazz","05:00:00",0
35671,2492,"songName35671","Jazz","05:00:00",0
35672,5527,"songName35672","Jazz","05:00:00",0
35673,6679,"songName35673","Jazz","06:00:00",0
35674,5491,"songName35674","Jazz","07:00:00",0
35675,2179,"songName35675","Jazz","07:00:00",0
35676,4717,"songName35676","Jazz","07:00:00",0
35677,6467,"songName35677","Jazz","06:00:00",0
35678,294,"songName35678","Jazz","07:00:00",0
35679,4841,"songName35679","Jazz","05:00:00",0
35680,6979,"songName35680","Jazz","07:00:00",0
35681,5306,"songName35681","Jazz","06:00:00",0
35682,3194,"songName35682","Jazz","07:00:00",0
35683,176,"songName35683","Jazz","06:00:00",0
35684,5153,"songName35684","Jazz","06:00:00",0
35685,6585,"songName35685","Jazz","05:00:00",0
35686,6019,"songName35686","Jazz","07:00:00",0
35687,8677,"songName35687","Jazz","06:00:00",0
35688,7537,"songName35688","Jazz","07:00:00",0
35689,4431,"songName35689","Jazz","06:00:00",0
35690,8233,"songName35690","Jazz","06:00:00",0
35691,1854,"songName35691","Jazz","06:00:00",0
35692,9852,"songName35692","Jazz","07:00:00",0
35693,2485,"songName35693","Jazz","07:00:00",0
35694,5108,"songName35694","Jazz","05:00:00",0
35695,4744,"songName35695","Jazz","07:00:00",0
35696,5302,"songName35696","Jazz","06:00:00",0
35697,4073,"songName35697","Jazz","07:00:00",0
35698,5312,"songName35698","Jazz","05:00:00",0
35699,1851,"songName35699","Jazz","06:00:00",0
35700,6058,"songName35700","Jazz","06:00:00",0
35701,8009,"songName35701","Jazz","07:00:00",0
35702,6496,"songName35702","Jazz","05:00:00",0
35703,4813,"songName35703","Jazz","06:00:00",0
35704,7353,"songName35704","Jazz","05:00:00",0
35705,5227,"songName35705","Jazz","07:00:00",0
35706,2380,"songName35706","Jazz","06:00:00",0
35707,3313,"songName35707","Jazz","06:00:00",0
35708,6475,"songName35708","Jazz","05:00:00",0
35709,4099,"songName35709","Jazz","06:00:00",0
35710,9925,"songName35710","Jazz","06:00:00",0
35711,8526,"songName35711","Jazz","05:00:00",0
35712,1598,"songName35712","Jazz","06:00:00",0
